Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score,CES 4.0 Percentile,CES 4.0 Percentile Range,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6037600304,3910,Los Angeles,90044,Westmont,-118.2940128,33.9353608,51.2585046940065,89.1830559757943,85-90%,0.04259906,29.8942128189172,12.08622848,83.5345364032358,0.145403876,50.1431238332296,373.7939205,39.5404021481204,87.98554688,95.4883427851292,0,0,7099.329997,95.3363340835209,1200.504366,68.7125,2.5,28.4434490481523,0,0,0,0,0,0,4.2,70.9049255441008,45.1773459788296,5.51614497046845,57.1624144368388,125.58,96.7347956131605,7.79,95.5350269438029,24.53,97.432701894317,35.2,85.4846874209061,12.2,69.2245229395047,56.9,89.0577889447236,7.7,73.4122852680895,34.6,95.7921419518378,89.5808967277196,9.29245060969698,98.9662128088754
6037238100,5163,Los Angeles,90047,Los Angeles,-118.3111989,33.963628,51.2513042953711,89.1704488149269,85-90%,0.0438112,35.1586807716241,12.01125306,78.9296826384568,0.111175211,40.6720597386434,787.9403354,92.5315349069564,82.6076867,91.6194076874606,0,0,4725.266683,91.8604651162791,1055.183387,61.4625,2.25,27.491601343785,23.5,72.9370745475677,0.25,43.2958305757776,0,0,0.2,9.66781214203895,51.245682145563,6.25708761107695,73.3789670192906,136.1,97.9062811565304,8.11,96.9078778547601,19.22,84.9700897308076,21.8,67.7803087825867,4.1,32.0341047503045,41.3,71.0929648241206,6.4,61.5304528891202,30.2,90.8745247148289,78.9619437197791,8.19092003836429,91.4649520927887
6037310601,6383,Los Angeles,91504,Burbank,-118.3272409,34.1936348,51.2503457594998,89.1578416540595,85-90%,0.06133785,84.5799626633479,11.52179538,61.2818917237088,0.352182844,81.2943372744244,787.0135481,87.9230673160984,61.89221449,68.4057971014493,0,0,2436.356649,82.3205801450363,2328.612029,90.8625,59.75,97.2937663307204,66.15,93.5082184957662,2.245,93.5804103242886,6,58.6938261234775,0.2,9.66781214203895,69.9052802464249,8.53542083284843,98.4194150591164,39.68,41.1016949152542,7.56,94.2776494739543,10.85,36.8270189431705,8.6,36.5603644646925,7.6,51.5089998646637,24.7,43.894472361809,8.7,79.7241020301926,25,80.1394169835234,57.8837961258846,6.00443103663543,62.2541603630862
6037302506,3262,Los Angeles,91205,Glendale,-118.2463128,34.1277465,51.2412200127217,89.1452344931921,85-90%,0.05219839,66.8077162414437,11.80374462,69.8070939639079,0.176237108,57.5855631611699,716.5126502,78.5937304858249,56.80440751,61.2602394454946,0,0,1563.802958,74.143535883971,787.3168857,43.2625,36,91.0414333706607,11.8,51.3531462726216,0.27,45.7313037723362,6,58.6938261234775,0.4,14.4329896907216,55.0385448804722,6.72019539763552,82.4766645924082,51.82,58.7612163509472,6.84,88.2345393892738,19.32,85.3564307078764,17.7,60.9086307263984,22.8,90.0392475301123,42.8,73.2035175879397,5,44.3519000520562,24.7,79.3029150823828,73.5059855059052,7.62495983833309,84.6444780635401
6037132001,3463,Los Angeles,91406,Los Angeles,-118.514195,34.1920691,51.2402512478687,89.1326273323248,85-90%,0.06236471,88.6994399502178,13.41191039,95.3702551337897,0.157837898,53.105164903547,726.638249,83.1272636443112,67.1900524,75.4883427851292,12.08131009,61.7586206896552,660.1940053,57.0017504376094,1050.267274,61.15,1,17.077267637178,1,6.97326913498257,0.075,10.1522170747849,10,82.9693406131877,0.7,24.8339060710195,57.4421364974318,7.01367345664246,86.9819539514624,72,79.9102691924227,7.63,94.7523736207339,18.15,81.2188434695912,13.7,52.3158694001519,13.3,72.2560562999053,20,34.2085427135678,5.6,52.5247267048412,20.9,66.5145754119138,70.428891433496,7.30576516922675,80.6227937468482
6059074300,4051,Orange ,92707,Santa Ana,-117.8602323,33.7196057,51.2315719879513,89.1200201714574,85-90%,0.04899293,57.7722464219042,11.82239214,70.3795892968264,0.135024849,47.2433105164904,409.3622548,46.4843262145623,95.67691987,99.6093257718967,0,0,4186.439941,90.1225306326582,763.5362157,41.4875,69.35,98.0963045912654,77.85,95.0190934750125,3.16,96.4394440767704,0,0,5,75.6701030927835,62.1065654202503,7.58319930162614,93.366521468575,55.45,63.3225324027916,6.92,89.0171927123428,11.91,45.2517447657029,51,96.9374841812199,12.8,70.8756259304371,34,60.213567839196,2.1,7.14471629359709,28,86.7934093789607,65.1283920091473,6.75593109849629,73.1593545133636
6037302301,3985,Los Angeles,91204,Glendale,-118.2632446,34.1446832,51.2168432189189,89.10741301059,85-90%,0.05334987,69.3217174859988,11.83417117,70.7031736154325,0.322829116,78.69321717486,685.6342137,76.045959785188,52.09077398,54.4927536231884,0,0,5378.450724,93.1107776944236,946.7297084,54.7625,47.7,95.371407241508,43.75,87.7469699485306,3.16,96.4394440767704,6,58.6938261234775,7.15,83.5051546391753,69.5446284168884,8.49138531609807,98.2451773490977,36.16,35.1944167497507,4.22,31.6653836284321,11.98,45.9745762711864,16.5,58.6940015186029,23,90.2422519962106,42.8,73.2035175879397,8.8,80.3878188443519,30.2,90.8745247148289,58.1459409077549,6.03162397092279,62.6449823499748
6037530400,3744,Los Angeles,91754,Monterey Park,-118.1545859,34.0382967,51.2133681714509,89.0948058497226,85-90%,0.05022962,62.5264467952707,12.21984068,88.7367766023647,0.745109641,95.9925326695706,755.0136023,86.0122392906207,69.74150893,78.8783868935098,0,0,2285.413371,81.357839459865,1867.627567,85.0625,7,50.3172825681224,1.5,10.6425369417234,0.475,67.5579086697551,0,0,2.6,59.4272623138603,60.7435595088309,7.4167765505748,91.8730553827007,36.26,35.3564307078764,8.37,97.7290223248653,8.91,20.3389830508475,28.1,77.7271576815996,22.7,89.9309784815266,49.7,81.356783919598,11.8,91.7881311816762,21.6,69.1508238276299,66.5661268564679,6.90507093239608,75.1765002521432
6037576200,5324,Los Angeles,90802,Long Beach,-118.1867636,33.7723836,51.1731626616016,89.0821986888553,85-90%,0.03975537,20.8462974486621,11.64728179,64.3310516490355,0.250130533,70.0062227753578,339.0441176,34.7321094042713,59.44715611,65.0157529930687,0,0,10776.15967,97.7869467366842,631.3941805,30.725,3,31.2430011198208,5.5,32.3758924124191,1.035,85.5857048312376,7,66.7366652666947,5.5,77.6174112256587,51.5241934076453,6.2910937808567,74.3621655258245,75.83,82.6021934197408,6.62,85.309212214524,14.78,65.067298105683,19.3,63.6041508478866,10.2,62.6607118689945,54.8,86.9723618090452,11.3,90.5908381051536,31,92.0278833967047,78.4153785594364,8.13422346640539,90.8093797276853
6071003505,7473,San Bernardino,92376,Rialto,-117.375879,34.1195504,51.1704926291343,89.0695915279879,85-90%,0.07000067,98.6683260734287,11.82592273,70.4791537025513,0.029788501,10.5538270068451,793.3344806,92.7813163481953,65.94475126,74.0516698172653,0,0,1237.359955,69.2673168292073,692.804404,35.4625,12,68.9436356849571,0,0,0.35,56.3997352746525,0,0,1,35.7159221076747,48.3426286859434,5.90262536028901,66.0609831985065,77.93,84.1600199401795,5.79,70.8108801642289,23.12,95.4386839481555,34.8,85.0797266514806,12.3,69.4681282988226,55.6,87.7638190954774,17.7,98.4773555439875,24.1,77.5792141951838,83.5717550539225,8.66910730492794,95.6379223398891
