Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score,CES 4.0 Percentile,CES 4.0 Percentile Range,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6037219901,4150,Los Angeles,90016,Los Angeles,-118.3605226,34.0297377,69.5186053899178,98.9662128088754,95-100% (highest scores),0.04588368,44.9782202862477,11.94583615,75.4822650902302,0.2715211,73.3416303671438,787.9403354,92.5315349069564,84.37067902,92.930056710775,0.041901739,19.8965517241379,2082.327657,80.095023755939,3054.125252,96.175,3.9,34.8264277715566,8.05,40.8434335048979,0.345,55.4202514890801,7,66.7366652666947,3.5,66.6895761741122,65.5869471838753,8.0081532236588,96.2787803360299,99.57,92.4850448654038,7.53,94.0338722093918,16.87,75.5234297108674,46.2,94.3685143001772,11.7,67.7222898903776,50.1,81.9095477386935,6.1,58.3550234252993,38,97.7693282636248,83.6861948260944,8.68097842890122,95.738779626828
6037533002,2705,Los Angeles,90001,Florence-Graham,-118.2391487,33.9774904,69.2918976009523,98.9283913262733,95-100% (highest scores),0.04539285,42.5637834474175,12.136112,86.471686372122,0.322089238,78.6060983198506,540.0644535,63.9440489571625,95.17642048,99.4959042218021,0,0,4161.033366,90.0225056264066,1078.399826,62.85,27.9,87.7379619260918,27,76.9550058110576,1.91,92.2832561217737,0,0,1.7,43.2073310423826,63.6750725721505,7.77471371332161,94.835096453018,80.16,85.2691924227318,5.29,59.5586348473184,24.73,97.6321036889332,52.7,97.519615287269,24,91.392610637434,67.6,96.4321608040201,9.5,83.9796980739198,27.4,85.7541191381495,85.9178088872432,8.91246934047537,97.2390317700454
6037228100,5505,Los Angeles,90011,Los Angeles,-118.2439607,34.009617,69.2552850083229,98.915784165406,95-100% (highest scores),0.04632538,46.994399502178,12.15734144,87.255756067206,0.315564307,78.0211574362166,787.9403354,92.5315349069564,92.70233835,98.5003150598614,0,0,3011.45992,84.8837209302326,554.9191044,25.0625,57.05,96.9951474430758,4.75,28.0757097791798,1.92,92.2964923891463,7,66.7366652666947,2.6,59.4272623138603,65.672867138018,8.0186440329934,96.3285625388923,69.35,77.9411764705882,5.26,59.186553759302,21,90.3539381854437,55.5,98.4434320425209,27.4,94.1805386385167,60.3,91.8467336683417,8.1,76.0541384695471,31.8,92.9404309252218,83.2601387769705,8.63678256864453,95.4362077660111
6037532603,3289,Los Angeles,90255,Huntington Park,-118.2333907,33.9846156,69.063775529479,98.8905698436712,95-100% (highest scores),0.04588368,44.9782202862477,12.14111892,86.6957062850031,0.387500983,84.0448039825762,380.4465579,40.0399650305982,91.29886608,97.6811594202899,0,0,3826.773356,88.3970992748187,805.1329156,44.7,53.9,96.5472191116088,9.5,44.8281587248879,9.885,99.470549305096,0,0,13.2,94.6620847651775,62.9119469837458,7.68153623055653,94.0634723086497,60.74,69.9651046859422,6.99,89.7998460354119,24.24,97.0338983050847,54.7,98.1776765375854,25.6,92.9083773176343,59.9,91.5577889447236,7.1,68.4018740239459,28.4,87.6932826362484,86.6737081170869,8.99088065935936,97.7054967221382
6037239501,3729,Los Angeles,90001,Los Angeles,-118.2628927,33.9729857,67.634865736668,98.5249621785174,95-100% (highest scores),0.04490202,39.9875544492844,12.14625901,86.8823895457374,0.17988017,58.2451773490977,787.9403354,92.5315349069564,96.79687517,99.8991808443604,0,0,4610.929932,91.5353838459615,1152.544557,66.5125,23.5,84.9757372153789,17,63.3737340195916,0.23,40.132362673726,0,0,1.5,42.3138602520046,60.0191896891632,7.32833113947448,90.9396390790292,76.06,82.6894317048853,7.37,92.9561200923788,22.09,93.5443668993021,48.4,95.6719817767654,19.8,86.3039653539045,62.1,93.0402010050251,7.7,73.4122852680895,31.5,92.6362484157161,88.9714546313778,9.22923165580618,98.8023197175996
6037533001,4709,Los Angeles,90001,Florence-Graham,-118.24555,33.9802221,67.5629827050827,98.4997478567826,95-100% (highest scores),0.04539285,42.5637834474175,12.15052197,87.0441817050404,0.198458093,61.7548226509023,540.0644535,63.9440489571625,90.4282832,97.0006301197228,0,0,4111.069987,89.809952488122,813.5117297,45.225,42.25,94.1396043299739,6.75,36.808899219658,3.02,96.1350099272005,0,0,2.35,55.7159221076747,59.4651639863311,7.26068471120444,90.1680149346609,80.16,85.2691924227318,6.46,82.9997433923531,24.73,97.6321036889332,54.4,98.1144014173627,18.5,84.2874543239951,62.9,93.6055276381909,8.7,79.7241020301926,38.8,98.149556400507,89.7049440983612,9.30531835390425,99.0166414523449
6037532900,7058,Los Angeles,90001,Florence-Graham,-118.2520343,33.9790503,66.8685593498605,98.3862834089763,95-100% (highest scores),0.04490202,39.9875544492844,12.15052197,87.0441817050404,0.197509694,61.6179215930305,540.0644535,63.9440489571625,96.01075705,99.6849401386263,0,0,4199.929891,90.1725431357839,1010.702094,58.5875,61.5,97.4430757745427,8.8,42.6697658973933,0.775,80.8074123097286,0,0,0.5,22.0847651775487,57.9535587755249,7.07611801521416,87.7286869943995,80.16,85.2691924227318,6.6,85.0269438029253,24.73,97.6321036889332,58,98.9243229562136,33,96.8601975910137,70.6,97.5628140703517,8.4,77.7589796980739,32.1,93.3333333333333,91.0986714173303,9.44989317675148,99.357034795764
6037206200,4001,Los Angeles,90012,Los Angeles,-118.2415978,34.046994,66.3468356716466,98.1593545133636,95-100% (highest scores),0.04791979,53.7274424393279,12.70828375,92.4579962663348,0.772042264,96.4281269446173,787.9403354,92.5315349069564,26.04053657,18.9792060491493,0.054574439,21.6206896551724,2161.44631,80.7076769192298,683.6233014,34.825,24.35,85.7969391564016,31.85,81.0559521832974,1.855,92.0185307743216,7,66.7366652666947,12.85,94.3413516609393,68.9364353678426,8.41712506561457,97.9464841319228,77.42,83.586739780658,10.68,99.8203746471645,10.61,34.9576271186441,16.4,58.5041761579347,35.9,97.8210853972121,63,93.6683417085427,8.8,80.3878188443519,20.7,65.5513307984791,75.9873988817298,7.8823630579858,87.9475542107917
6037228800,5353,Los Angeles,90058,Los Angeles,-118.2432565,33.9992469,65.6868543367276,98.0080685829551,95-100% (highest scores),0.04588368,44.9782202862477,12.21219619,88.5500933416304,0.177378251,57.7846919726198,787.9403354,92.5315349069564,91.09604969,97.5047258979206,0,0,3318.633219,86.0215053763441,487.4645779,19.9625,17.65,78.7234042553192,3.1,22.2314461231944,5.5,98.0939774983455,7,66.7366652666947,3.55,66.7124856815578,62.777637903484,7.66513711853429,93.9016801493466,67,76.1964107676969,6.16,78.3551449833205,18.06,80.7826520438684,54.9,98.2789167299418,14.4,75.7748003789417,62.8,93.5552763819096,7.3,69.9765747006767,35.3,96.3117870722433,82.6121034921856,8.56956024673021,94.9571356530509
6037532800,4590,Los Angeles,90001,Florence-Graham,-118.2520926,33.9864059,65.5401404799407,97.9450327786183,95-100% (highest scores),0.04539285,42.5637834474175,12.15277014,87.0939639079029,0.401170141,84.9408836341008,540.0644535,63.9440489571625,95.39692003,99.521109010712,0,0,3831.67334,88.4471117779445,1019.759087,59.15,118.4,99.645390070922,8.1,40.9928607006475,1.485,90.1654533421575,0,0,1.1,36.4719358533792,61.6234510590771,7.52421113408758,92.8811449906658,73.85,81.1939182452642,6.33,80.9853733641263,22.83,94.9651046859422,59.6,99.2533535813718,26.4,93.449722560563,60.7,92.1356783919598,4.8,41.8401874023946,26.8,84.4613434727503,83.9714279234594,8.71056637193746,95.940494200706
6037229100,5146,Los Angeles,90011,Los Angeles,-118.2520958,33.9921607,65.1359422208361,97.8819969742814,95-100% (highest scores),0.04539285,42.5637834474175,12.15277014,87.0939639079029,0.244590417,69.2594897324207,787.9403354,92.5315349069564,93.57144574,98.9918084436043,0,0,3605.526611,87.2968242060515,626.5593905,30.325,91.7,99.0854796565883,7.55,39.4985887431513,1.265,88.5373924553276,0,0,1,35.7159221076747,59.8610259178789,7.30901937441663,90.6285003111388,69.72,78.4022931206381,6.63,85.4631768026687,22.77,94.9027916251246,57.9,98.8990129081245,22,89.1324942482068,61,92.286432160804,5.8,55.0234252993233,31.4,92.4841571609632,85.9105957691474,8.91172110568319,97.226424609178
6037229420,4759,Los Angeles,90011,Los Angeles,-118.2608177,33.9925311,64.8644311999552,97.768532526475,95-100% (highest scores),0.04539285,42.5637834474175,12.10765122,85.065339141257,0.225735973,66.4219041692595,787.9403354,92.5315349069564,91.66464727,97.8954001260239,0,0,3584.096639,87.1842960740185,717.1675568,37.5375,99.65,99.2534527808884,16.75,62.6099950190935,0.345,55.4202514890801,0,0,2.7,60.1145475372279,60.9265296104971,7.43911716364501,92.0472930927194,66.83,75.9222333000997,6.69,86.3484731845009,21.79,93.1704885343968,52.9,97.6082004555809,16.1,79.5912843415888,62.7,93.4798994974874,5.1,45.7834461218116,39.4,98.3650190114068,84.0563174459538,8.71937217455693,96.0161371659102
6037208302,5269,Los Angeles,90026,Los Angeles,-118.2624816,34.0634788,64.7243883573825,97.7054967221382,95-100% (highest scores),0.04791979,53.7274424393279,12.33647073,89.9813316739266,0.593993409,92.8189172370877,787.9403354,92.5315349069564,81.29292139,90.4095778197858,0,0,1880.376933,77.9194798699675,1241.496196,70.2375,18.6,80.2911534154535,14,56.1348165366097,0.38,59.1396426207809,7,66.7366652666947,7,83.2760595647194,70.3407044892049,8.58858604640384,98.5687616677038,45.67,49.9252243270189,6.91,88.9530408006159,10.62,35.0947158524427,43.4,92.4069855732726,27.5,94.261740424956,64.5,94.7110552763819,8.2,76.6918271733472,24.4,78.4664131812421,72.6492989929329,7.53609360233207,83.5476550680787
6037227020,3623,Los Angeles,90011,Los Angeles,-118.251933,34.0157537,64.653805433358,97.6676752395361,95-100% (highest scores),0.04632538,46.994399502178,12.09940492,84.3932794026136,0.326827617,79.0665836963286,787.9403354,92.5315349069564,90.67467125,97.2148708254568,0,0,2800.173381,83.9334833708427,694.4065848,35.6,35.75,90.481522956327,0.3,2.10858376224473,1.17,87.4520185307743,0,0,0.7,24.8339060710195,56.9695813967224,6.95597457270915,86.1854387056627,69.72,78.4022931206381,6.81,87.7726456248396,22.77,94.9027916251246,62.9,99.5950392305745,26.4,93.449722560563,63.6,94.070351758794,9.2,82.7433628318584,30.3,91.0392902408112,89.6027317240272,9.29471560850993,99.0040342914776
6037237202,4556,Los Angeles,90047,Los Angeles,-118.3100903,33.9863341,64.5002164976496,97.6424609178013,95-100% (highest scores),0.0438112,35.1586807716241,11.96234496,76.3783447417548,0.127516163,45.2644679527069,787.9403354,92.5315349069564,89.88523496,96.6855702583491,0,0,3479.483317,86.6966741685421,946.2317225,54.7125,6,46.080627099664,6,35.0157728706625,0.695,78.0542686962277,0,0,15.2,96.2199312714777,57.6436877291966,7.03828282200695,87.1810827629123,141.59,98.4670987038883,8.39,97.818835001283,19.91,87.1759720837488,34.7,84.9152113389015,12.1,68.8591149005278,52.3,84.535175879397,7.9,74.7397188964081,38.3,97.9594423320659,88.3445172995501,9.16419787735349,98.5753908219869
